Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Naeimabadi, Maryam",57190277328,10,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Computer Science
",,
"Naseri, Kamal",55265560500,10,"Environmental Science
Multidisciplinary
Agricultural and Biological Sciences
",0000-0003-3824-4011,
"Nikooghadam, Mahdi",57216393661,10,"Computer Science
Engineering
Mathematics
Materials Science
Decision Sciences
Social Sciences
",,
"Oliazadeh, Pouria",36806565500,10,"Engineering
Physics and Astronomy
Materials Science
",,
"Pourmohamadiyan, Pedjman",7801595152,10,"Engineering
Energy
Mathematics
Materials Science
Computer Science
",,
"Radmehr, Riza",57210610315,10,"Energy
Agricultural and Biological Sciences
Environmental Science
Economics, Econometrics and Finance
Engineering
Mathematics
Social Sciences
Earth and Planetary Sciences
Veterinary
Business, Management and Accounting
Multidisciplinary
",0000-0002-0506-2361,
"Rakhshan, Seyed Ali",56374220200,10,"Engineering
Mathematics
Decision Sciences
Computer Science
Materials Science
Business, Management and Accounting
",,
"Rezaei, Amir",23095245800,10,"Engineering
Computer Science
Chemical Engineering
Mathematics
",,
"Rezaeigolestani, Mohammadreza",57195420547,10,"Agricultural and Biological Sciences
Immunology and Microbiology
Chemistry
Chemical Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
",0000-0002-6417-0565,
"Riazi, Mohammad Mahdi",36856806600,10,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
",,
"Saadat, Kayvan",56703092000,10,"Chemistry
Materials Science
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",0000-0003-1912-8875,
"Saberi, Yasaman",34977456700,10,"Materials Science
Engineering
Physics and Astronomy
Chemical Engineering
",,
"Sadeghi-Namaghi, Hussein",57213556575,10,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
",,
"Sahaf, Ali",57201482864,10,"Engineering
Materials Science
Physics and Astronomy
Earth and Planetary Sciences
Environmental Science
Mathematics
Computer Science
",0000-0003-2156-6356,
"Salari, Amir",57196413990,10,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Environmental Science
Chemistry
Medicine
Chemical Engineering
Nursing
Engineering
",,
"Saleh-Moghaddam, R.",55770511400,10,"Physics and Astronomy
",,
"Shahsavari, Sajjad",56331796500,10,"Engineering
Mathematics
Computer Science
Physics and Astronomy
Energy
Arts and Humanities
Health Professions
",,
"Shahvali, Milad",56941846500,10,"Engineering
Computer Science
Mathematics
Neuroscience
",,
"Sharifi, Amir Hossein",37041484900,10,"Materials Science
Engineering
Physics and Astronomy
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
",,
"Sharifi Teshnizi, Ebrahim",57201579154,10,"Environmental Science
Earth and Planetary Sciences
Engineering
Physics and Astronomy
Materials Science
Social Sciences
Chemical Engineering
Agricultural and Biological Sciences
",0000-0001-9574-4149,
"Shayganfar, Alireza",57200504636,10,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemical Engineering
Medicine
",0000-0003-4783-8954,
"Sheikhi-Mohammareh, Seddigheh",56731088700,10,"Chemistry
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Computer Science
",,
"Shourvarzi, Ali",54892091700,10,"Physics and Astronomy
Engineering
Computer Science
Materials Science
Mathematics
",,
"Taghehchian, Negin",56423774300,10,"Medicine
Biochemistry, Genetics and Molecular Biology
Psychology
",,
"Tavakkoli, Ahmad",16239754100,10,"Engineering
Mathematics
Computer Science
Physics and Astronomy
Business, Management and Accounting
Earth and Planetary Sciences
Economics, Econometrics and Finance
Environmental Science
Decision Sciences
Materials Science
Chemical Engineering
Social Sciences
",,
"Vaezi, Nima",57188873119,10,"Computer Science
Mathematics
Engineering
Energy
Physics and Astronomy
Medicine
Health Professions
",,
"Zangouei, Mahdieh",54682445600,10,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Computer Science
",,
"Zareei, Javad",50263779000,10,"Engineering
Energy
Physics and Astronomy
Environmental Science
Social Sciences
Chemical Engineering
Mathematics
",,
"Abbasi, Maryam",7004042605,9,"Materials Science
Engineering
Chemical Engineering
Chemistry
Physics and Astronomy
Energy
",,
"Abbasi, Mehdi",56909554800,9,"Earth and Planetary Sciences
Engineering
Environmental Science
Computer Science
Social Sciences
Chemical Engineering
",,
"Abrishami, Saeed",57211363737,9,"Engineering
Earth and Planetary Sciences
Materials Science
Environmental Science
Social Sciences
Multidisciplinary
Computer Science
",0000-0002-4627-5531,
"Adibian, Mohammad Seddigh",56925510800,9,"Business, Management and Accounting
Economics, Econometrics and Finance
",,
"Afkhami-Goli, Amir",23471826400,9,"Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Neuroscience
Environmental Science
Engineering
Multidisciplinary
Agricultural and Biological Sciences
",,
"Ahmadian Ramaki, Ali",56524669800,9,"Computer Science
Medicine
Mathematics
Social Sciences
Engineering
",,
"Amirian, Maryam",35101444500,9,"Materials Science
Chemistry
Physics and Astronomy
Engineering
Chemical Engineering
Computer Science
",,
"Araban, Saeed",7801622722,9,"Computer Science
Mathematics
Biochemistry, Genetics and Molecular Biology
",0000-0002-8205-1631,
"Azad, Shirzad",55933212700,9,"Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
",,
"Azari, Mahmood",56971000300,9,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Materials Science
Chemical Engineering
Social Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
",0000-0002-8736-5867,
"Azimzadeh, Seyed Morteza",57216621932,9,"Business, Management and Accounting
Social Sciences
Medicine
Health Professions
Psychology
Economics, Econometrics and Finance
Arts and Humanities
",,
"Bahmani, Mohsen Noghani Dokht",56613069400,9,"Social Sciences
Nursing
Arts and Humanities
Medicine
Psychology
Economics, Econometrics and Finance
",,
"Bayat, Yahya",37761095600,9,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Mathematics
Chemistry
",,
"Bazubandi, Behnaz",55617456000,9,"Materials Science
Chemistry
Energy
Engineering
Chemical Engineering
",,
"Boozari, Mahdi",57188744230,9,"Engineering
Computer Science
Energy
Materials Science
Mathematics
Physics and Astronomy
Social Sciences
",,
"Davarzani, Zohreh",36179299900,9,"Computer Science
Mathematics
Medicine
Engineering
Physics and Astronomy
Materials Science
",,
"Dehdilani, Nima",56185326400,9,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Veterinary
",,
"Doosti, Mohammad",57200662412,9,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Mathematics
Decision Sciences
Chemical Engineering
Chemistry
",,
"Ebrahimizadeh Abrishami, Majid",55862902700,9,"Materials Science
Physics and Astronomy
Engineering
Chemical Engineering
Energy
Environmental Science
",,
"Erfanian, Mohammad Bagher",57209341216,9,"Environmental Science
Agricultural and Biological Sciences
Multidisciplinary
Social Sciences
",0000-0002-8671-9037,
"Fallah-Kharmiani, Soroush",57190570981,9,"Physics and Astronomy
Engineering
Chemistry
Materials Science
Chemical Engineering
Computer Science
Mathematics
Environmental Science
Energy
",,
"Feizi, Mehdi",57205437775,9,"Economics, Econometrics and Finance
Social Sciences
Medicine
Computer Science
Business, Management and Accounting
Environmental Science
Mathematics
",0000-0001-8823-5725,
"Ghaemi, Marjan",7003561542,9,"Agricultural and Biological Sciences
Engineering
Computer Science
Earth and Planetary Sciences
Environmental Science
Chemical Engineering
Materials Science
Energy
",,
"Golkarian, Ali",55652734300,9,"Environmental Science
Earth and Planetary Sciences
Social Sciences
Agricultural and Biological Sciences
Engineering
",0000-0002-8797-0434,
"Gwadry, Fuad G.",6506210354,9,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Psychology
",,
"Hashemi Tabar, Gholamreza",6506232978,9,"Biochemistry, Genetics and Molecular Biology
Medicine
Mathematics
Agricultural and Biological Sciences
Veterinary
Immunology and Microbiology
Materials Science
",0000-0001-9760-1096,
"Hasheminia, Maryam",49963391300,9,"Physics and Astronomy
Mathematics
Earth and Planetary Sciences
",,
"Hashemipour, Hamideh",35975894300,9,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Veterinary
Immunology and Microbiology
",,
"Heravi, Ahmad Reza",57190370286,9,"Computer Science
Mathematics
Engineering
Materials Science
",,
"Irani, Mahdi",57132372200,9,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Chemistry
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-4336-6008,
"Irfan-Maqsood, Muhammad",55058052500,9,"Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
",,
"Jaamialahmadi, Abdolrahman",36914896500,9,"Engineering
Materials Science
Physics and Astronomy
",0000-0001-8747-2884,
"Janani, Hamed",36483220800,9,"Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Engineering
",0000-0003-1587-2103,
"Karbasforooshan, Mohammad Sadegh",57189522108,9,"Engineering
Energy
Mathematics
Physics and Astronomy
Computer Science
",,
"Karimabadi, Sara Sadat",34880089400,9,"Engineering
Physics and Astronomy
Materials Science
Computer Science
",,
"Karimi, Azadeh",56688186200,9,"Environmental Science
Social Sciences
Agricultural and Biological Sciences
Business, Management and Accounting
",,
"Karimian, Fereshteh",55857537800,9,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Environmental Science
Chemical Engineering
",,
"Kashaninejad, Morteza",57191983344,9,"Agricultural and Biological Sciences
Chemical Engineering
Engineering
Chemistry
",,
"Kazemnia Kakhki, Mohsen",57194444267,9,"Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Energy
",,
"Khatibi, Meysam",57204469930,9,"Energy
Engineering
Environmental Science
Business, Management and Accounting
",,
"Kheirabadi, Ramesh",57191075128,9,"Chemistry
Mathematics
Physics and Astronomy
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Medicine
",,
"Khosravi-Farmad, Masoud",56483229000,9,"Computer Science
Engineering
Business, Management and Accounting
",,
"Maadi, Seyed Reza",57195524167,9,"Energy
Engineering
Social Sciences
Environmental Science
Materials Science
Mathematics
",,
"Mirhosseini, Sayed Mohsen Sadegh",55044916600,9,"Mathematics
Engineering
Decision Sciences
Computer Science
Social Sciences
",,
"Mirzaei, M.",17435124900,9,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0001-9817-9157,
"Mobarak, Halimeh",57206659731,9,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemical Engineering
Veterinary
",0000-0001-6834-1483,
"Moghaddasie, Behrang",35264582100,9,"Engineering
Materials Science
Mathematics
Physics and Astronomy
Computer Science
",,
"Mohammadi, Hosein",57194708100,9,"Agricultural and Biological Sciences
Economics, Econometrics and Finance
Environmental Science
Business, Management and Accounting
Energy
Social Sciences
Engineering
",0000-0001-6661-2569,
"Moradi, Mohammad Reza",35835485500,9,"Materials Science
Chemistry
Chemical Engineering
Energy
Engineering
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Mosaddegh Hesar, Hamidreza",57206857406,9,"Engineering
Energy
Physics and Astronomy
Mathematics
",,
"Najafabadi, Reza Izadi",57213159915,9,"Physics and Astronomy
Chemistry
Materials Science
Medicine
Energy
Environmental Science
Health Professions
Engineering
",,
"Najafi, Atefeh",57205976581,9,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Computer Science
",,
"Naserian, Rahele Salami",15832487100,9,"Engineering
Mathematics
Physics and Astronomy
Materials Science
Environmental Science
Computer Science
",,
"Nikroo, Hossein",55579140000,9,"Medicine
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Health Professions
Psychology
Neuroscience
",,
"Noroozi-Shad, Nazanin",57060573500,9,"Energy
Chemistry
Engineering
Environmental Science
Physics and Astronomy
Chemical Engineering
Mathematics
",,
"Orafaie, Ala",26030032100,9,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Materials Science
Chemical Engineering
Social Sciences
Engineering
",,
"Pirkhezranian, Zana",56703237800,9,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Chemistry
Immunology and Microbiology
Veterinary
",,
"Pishbin, Seyyed I.",57208990848,9,"Engineering
Energy
Environmental Science
Computer Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Mathematics
Chemistry
",,
"Radgolchin, Moeen",57192954454,9,"Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemical Engineering
",,
"Ranjbar, Mahdi",36615848700,9,"Computer Science
Mathematics
Business, Management and Accounting
Engineering
Decision Sciences
Neuroscience
",0000-0003-4223-4780,
"Rastegar, Mahrokh Falahati",55410154100,9,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Engineering
Materials Science
Chemical Engineering
Immunology and Microbiology
Environmental Science
Physics and Astronomy
Chemistry
",,
"Rezaee Roknabadi, Mahmood",57208258835,9,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Environmental Science
Computer Science
",,
"Rezaeian, Mojtaba",57189760339,9,"Chemistry
Physics and Astronomy
Materials Science
",,
"Sadeghpour Gildeh, Bahram",57214088438,9,"Mathematics
Decision Sciences
Engineering
Computer Science
",,
"Salehnia, Narges",57216324768,9,"Environmental Science
Energy
Economics, Econometrics and Finance
Earth and Planetary Sciences
Engineering
Decision Sciences
Business, Management and Accounting
Social Sciences
Agricultural and Biological Sciences
",,
"Shamloo, Zohreh Sepehri",35091742800,9,"Medicine
Psychology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",,
"Shariatee, Morteza",56514138500,9,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Earth and Planetary Sciences
Chemical Engineering
Neuroscience
",,
"Shirvan, Kamel Milani",57189495977,9,"Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Chemical Engineering
",,
"Shokouhifar, Farhad",37102591500,9,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
",,
"Taheri, Masumeh",56689447300,9,"Earth and Planetary Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Medicine
",,
"Tavassoli, Amin",55736081100,9,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Computer Science
",0000-0001-7300-4369,
"Toghraee, Maryam",35489636100,9,"Chemistry
Materials Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",,
"Zamani, Pejman",54951962200,9,"Engineering
Materials Science
Chemistry
",0000-0001-5608-4619,
"Zarghani, Monireh",56110260100,9,"Chemistry
Chemical Engineering
",,
"Afrough, Toktam",55804087800,8,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Engineering
",,
"Alinaghizadeh, Farhad",56401031600,8,"Engineering
Mathematics
Materials Science
",,
"Amiri-Jaghargh, Ali",36182750400,8,"Physics and Astronomy
Engineering
Computer Science
Mathematics
Materials Science
Chemical Engineering
",0000-0001-6249-6222,
"Arezumand, Hamid",48161195800,8,"Engineering
Computer Science
Materials Science
",,
"Asadi, Fatemeh",57197646783,8,"Chemistry
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Mathematics
",,
"Azarpour, Afshin",57200169199,8,"Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemistry
Materials Science
Engineering
",,
"Banitalebi-Dehkordi, Mehdi",57216792429,8,"Computer Science
Engineering
Mathematics
Biochemistry, Genetics and Molecular Biology
Health Professions
Medicine
Decision Sciences
",,
"Bayaz, Mohammad Hossein Javidi Dasht",56102330300,8,"Engineering
Energy
Mathematics
Computer Science
",,
"Bazrafshan Moghaddam, Hossein",57021261200,8,"Physics and Astronomy
Mathematics
Earth and Planetary Sciences
",,
"Behroozian, Maryam",35794317400,8,"Agricultural and Biological Sciences
Multidisciplinary
",,
"Champour, Mohsen",56094717800,8,"Medicine
Veterinary
Immunology and Microbiology
Agricultural and Biological Sciences
",,
"Chamsaz, Mahmoud",55390581900,8,"Chemistry
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Dadkhah, Alireza",56494784100,8,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
",,
"Dini, Ali",56903977400,8,"Engineering
Materials Science
Physics and Astronomy
Mathematics
",,
"Ebrahimpour, Zahra",57023846500,8,"Chemistry
Biochemistry, Genetics and Molecular Biology
",,
"Estaji, Azam",18634373100,8,"Arts and Humanities
Social Sciences
Computer Science
Engineering
",,
"Estiri, Hossein",57191435809,8,"Engineering
Mathematics
Computer Science
Earth and Planetary Sciences
Materials Science
",,
"Etemadfard, Hossein",56731100900,8,"Earth and Planetary Sciences
Engineering
Physics and Astronomy
Environmental Science
",,
"Feili, Ardalan",55696839700,8,"Engineering
Computer Science
Nursing
Medicine
Business, Management and Accounting
Social Sciences
Decision Sciences
",0000-0001-5933-4572,
"Fereshtehpour, Mohammad",57189377543,8,"Environmental Science
Agricultural and Biological Sciences
Engineering
Energy
",,
"Feyzi, Samira",56502136100,8,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemistry
Nursing
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Engineering
Medicine
",0000-0003-3306-0096,
"Firoozzare, Ali",56100539100,8,"Agricultural and Biological Sciences
Chemistry
",0000-0002-3875-2932,
"Ganjali, Hamed",34871980500,8,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
",,
"Ghaemi, Mostafa",57196786355,8,"Mathematics
Computer Science
Engineering
Physics and Astronomy
Decision Sciences
",,
"Ghalishooyan, Morteza",55499718400,8,"Engineering
Physics and Astronomy
Energy
Materials Science
",0000-0003-3296-2450,
"Ghodsinia, Sara S.E.",55795664900,8,"Chemistry
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
",,
"Gol, Ali",56652572300,8,"Agricultural and Biological Sciences
Environmental Science
",,
"Hafezi-Moghadas, Naser",37072381900,8,"Earth and Planetary Sciences
Agricultural and Biological Sciences
Environmental Science
Social Sciences
",,
"Hejazi, Bijan",55823862100,8,"Energy
Chemical Engineering
Chemistry
Environmental Science
Engineering
",,
"Heydari Tasheh Kabood, Akbar",55916181300,8,"Social Sciences
Energy
Engineering
Earth and Planetary Sciences
Multidisciplinary
Environmental Science
Agricultural and Biological Sciences
Decision Sciences
",0000-0003-4703-2598,
"Hoseini, Seyed Mehdi",56702281900,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Hosseini, Farideh S.",57189517628,8,"Engineering
Medicine
Physics and Astronomy
Materials Science
Computer Science
Health Professions
Biochemistry, Genetics and Molecular Biology
Mathematics
Chemical Engineering
",,
"Hosseini, Omid Khadem",57225238469,8,"Engineering
Earth and Planetary Sciences
Computer Science
Nursing
Mathematics
Medicine
Physics and Astronomy
Materials Science
Social Sciences
Agricultural and Biological Sciences
",,
"Hosseini, S. J.",57199758295,8,"Agricultural and Biological Sciences
Veterinary
",,
"Hosseini, Seyed Ruhollah",57143547800,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Psychology
Social Sciences
",0000-0001-7320-3501,
"Jaefarzadeh, M. R.",6506798403,8,"Energy
Materials Science
Engineering
Earth and Planetary Sciences
Multidisciplinary
Environmental Science
",0000-0003-2966-7223,
"Jahangir, Hadi",56565492500,8,"Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
",,
"Jamei, Mozhdeh",37661559400,8,"Agricultural and Biological Sciences
Earth and Planetary Sciences
Multidisciplinary
Environmental Science
Engineering
Computer Science
",,
"Jamialahmadi, Mina",7006681621,8,"Chemistry
Physics and Astronomy
",,
"Kaffashan Kakhki, Mojtaba",57212346628,8,"Social Sciences
Computer Science
",0000-0002-2281-9231,
"Karami, K.",57192415734,8,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Medicine
Veterinary
",0000-0002-1875-6741,
"Karimi Ahmadabad, Fatemeh",36951348300,8,"Chemistry
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
",,
"Kazemi, Mehdi",57210385402,8,"Engineering
Physics and Astronomy
Energy
Materials Science
Chemistry
",,
"Khajavi, Mahdi",7003417682,8,"Physics and Astronomy
Earth and Planetary Sciences
Mathematics
Decision Sciences
",,
"Kheirabadi, Masoumeh",24921545200,8,"Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Neuroscience
Veterinary
",,
"Kordi, Bahareh",57216418704,8,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Veterinary
",,
"Kosari-Moghaddam, Armaghan",57209311537,8,"Environmental Science
Agricultural and Biological Sciences
Economics, Econometrics and Finance
Energy
Social Sciences
Computer Science
Engineering
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Maghami, Ali",56074367000,8,"Engineering
Mathematics
Materials Science
Computer Science
Energy
Physics and Astronomy
",0000-0001-6731-3771,
"Mehraeen, Mohammad",57219673036,8,"Business, Management and Accounting
Medicine
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Health Professions
Biochemistry, Genetics and Molecular Biology
Economics, Econometrics and Finance
Social Sciences
",,
"Moghadas, Naser Hafezi",24399245200,8,"Earth and Planetary Sciences
Physics and Astronomy
Environmental Science
Engineering
Agricultural and Biological Sciences
Mathematics
Chemistry
",,
"Mohabbat-Bahar, Sahar",56367698000,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Social Sciences
",,
"Mohadeszadeh, Milad",57189508040,8,"Engineering
Mathematics
Computer Science
Physics and Astronomy
",,
"Mohseni, Neda",57193677515,8,"Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Social Sciences
",,
"Mosaferi Ziaaldini, Mohammad",56449279000,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Veterinary
",0000-0001-7193-663X,
"Motahari Farimani, Nasser",57209504427,8,"Business, Management and Accounting
Engineering
Social Sciences
Decision Sciences
Energy
Economics, Econometrics and Finance
Environmental Science
",0000-0001-6828-6736,
"Naghipoor, J.",56162835400,8,"Mathematics
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Engineering
Medicine
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Physics and Astronomy
Chemical Engineering
Computer Science
Neuroscience
",0000-0002-0330-3459,
"Naji Meidani, Elham",56472704100,8,"Social Sciences
Psychology
Arts and Humanities
",0000-0001-8189-3282,
"Namayandeh-Jorabchi, Majid",56074986900,8,"Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Energy
Mathematics
",,
"Narouie, Sabereh",57196747057,8,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
",,
"Naseri, Zahra",36237023700,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Chemistry
Veterinary
",,
"Nasserian, Mahshid",55913206400,8,"Engineering
Computer Science
Physics and Astronomy
Materials Science
Mathematics
",,
"Negari, Monireh",35743611600,8,"Physics and Astronomy
Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Nobari, Karim",36562421500,8,"Agricultural and Biological Sciences
Veterinary
",,
"Oskoueian, Armin",57210606524,8,"Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Chemistry
Veterinary
",,
"Pahlavan, Sohrab",57191924856,8,"Materials Science
Chemistry
Physics and Astronomy
Energy
Chemical Engineering
Engineering
",,
"Pakgohar, Alireza",37017680300,8,"Mathematics
Computer Science
",0000-0003-2512-1581,
"Pakravan, Saeid",57196479075,8,"Computer Science
Engineering
Energy
Materials Science
Mathematics
Physics and Astronomy
Social Sciences
",,
"Pirayesh, Mohammadali",57219110619,8,"Engineering
Business, Management and Accounting
Decision Sciences
Computer Science
Social Sciences
Mathematics
",,
"Pourazad, Naser",57197824659,8,"Business, Management and Accounting
Economics, Econometrics and Finance
Psychology
",0000-0002-2256-0207,
"Pourbagher, Roghayeh",57225251333,8,"Engineering
Agricultural and Biological Sciences
Energy
Biochemistry, Genetics and Molecular Biology
Chemistry
",,
"Razavi, Nasrin",57212894814,8,"Chemistry
Chemical Engineering
Materials Science
",,
"Razmi, Seyed Mohammad Javad",56519842000,8,"Economics, Econometrics and Finance
Energy
Business, Management and Accounting
Environmental Science
Arts and Humanities
Earth and Planetary Sciences
Social Sciences
Agricultural and Biological Sciences
",0000-0001-5974-4491,
"Saadatmandzadeh, Mohammad",56382929100,8,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Immunology and Microbiology
Medicine
",,
"Safa, Hossein Hooshmandi",57192719028,8,"Engineering
Energy
Physics and Astronomy
Materials Science
Social Sciences
",,
"Safaie, Javad",55352359800,8,"Engineering
Physics and Astronomy
Medicine
Computer Science
Biochemistry, Genetics and Molecular Biology
Psychology
Materials Science
Neuroscience
",0000-0002-4475-757X,
"Sajadi, Ziaodin",6506034728,8,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
",,
"Salami, Bagher",56039557800,8,"Computer Science
Mathematics
Engineering
",,
"Salari Sedigh, Hamideh",57188683760,8,"Medicine
Biochemistry, Genetics and Molecular Biology
Veterinary
Dentistry
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
",0000-0003-1812-192X,
"Samadi, Maryam",57140111200,8,"Physics and Astronomy
Earth and Planetary Sciences
",,
"Samie, Ali",55620493000,8,"Chemistry
Physics and Astronomy
Materials Science
Engineering
",,
"Samieirad, Saeed",57204861150,8,"Energy
Chemical Engineering
Environmental Science
Chemistry
Materials Science
Engineering
",,
"Sayyad-Amin, Pegah",55769888700,8,"Agricultural and Biological Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Social Sciences
Medicine
",,
"Selahvarzi, Yahya",38862848500,8,"Agricultural and Biological Sciences
Environmental Science
Immunology and Microbiology
Earth and Planetary Sciences
",0000-0003-0395-5876,
"Sheikhzadeh, Elham",24077652100,8,"Environmental Science
Chemistry
Biochemistry, Genetics and Molecular Biology
Engineering
Physics and Astronomy
Agricultural and Biological Sciences
Medicine
",,
"Shirazi, Ali",35110694100,8,"Business, Management and Accounting
Medicine
Economics, Econometrics and Finance
Computer Science
Health Professions
Decision Sciences
",,
