Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Shirazi, Mehdi",16043617500,39,"Medicine
Veterinary
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
",0000-0002-6238-0315,
"Ghayumi, Seiyed Mohammad Ali",15834318900,38,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Environmental Science
Agricultural and Biological Sciences
",0000-0003-2553-5311,
"Hashemi, Hassan",57207587484,38,"Environmental Science
Medicine
Engineering
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Energy
Chemical Engineering
Multidisciplinary
Social Sciences
Earth and Planetary Sciences
Business, Management and Accounting
Materials Science
Biochemistry, Genetics and Molecular Biology
",0000-0002-6348-3885,
"Keshavarz, Khosro",55951681600,38,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Economics, Econometrics and Finance
Immunology and Microbiology
Chemical Engineering
Neuroscience
",0000-0002-5778-5502,
"Mohammad, Farzam",55624092300,38,"Agricultural and Biological Sciences
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
",,
"Ariafar, Ali",23567502300,37,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Nursing
Psychology
Social Sciences
Multidisciplinary
Agricultural and Biological Sciences
",0000-0003-1250-5447,
"Fardid, Reza",55241778400,37,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Chemical Engineering
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Engineering
Chemistry
",0000-0002-4089-4745,
"Inaloo, Soroor",25825120900,37,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",0000-0002-5621-3473,
"Jowkar, Farideh",24832997300,37,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Psychology
",0000-0002-0293-3117,
"Pasdaran, Ardalan",36195686700,37,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Agricultural and Biological Sciences
Chemistry
Nursing
Immunology and Microbiology
Environmental Science
Engineering
Materials Science
Neuroscience
",0000-0001-6713-0756,
"Soltani, Aboozar",37000372400,37,"Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Environmental Science
Veterinary
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Neuroscience
",0000-0003-0717-2561,
"Zare, Shahrokh",56136659700,37,"Medicine
Biochemistry, Genetics and Molecular Biology
Materials Science
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Agricultural and Biological Sciences
Engineering
Dentistry
Multidisciplinary
Chemical Engineering
Chemistry
",,
"Zeinali-Rafsanjani, Banafsheh",55338274100,37,"Medicine
Health Professions
Engineering
Environmental Science
Chemical Engineering
Energy
Materials Science
Biochemistry, Genetics and Molecular Biology
Computer Science
Physics and Astronomy
Social Sciences
",0000-0002-4815-0345,
"Dehghani, Masoud",57204321474,36,"Medicine
Engineering
Earth and Planetary Sciences
Energy
Business, Management and Accounting
Environmental Science
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",,
"Iranpour, Pooya",16233594300,36,"Medicine
Engineering
Biochemistry, Genetics and Molecular Biology
Materials Science
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Chemistry
Computer Science
",0000-0001-6652-2053,
"Jamalidoust, Marzieh",31767527600,36,"Medicine
Immunology and Microbiology
Environmental Science
Biochemistry, Genetics and Molecular Biology
Economics, Econometrics and Finance
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-7034-1236,
"Sabetian, Golnar",37862032600,36,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
",0000-0001-8764-2150,
"Akrami, Hassan",36624980400,35,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Neuroscience
Computer Science
Environmental Science
Engineering
Veterinary
",0000-0002-7758-6770,
"Kamali Sarvestani, Fahimeh",17135037800,35,"Medicine
Health Professions
Engineering
Chemical Engineering
Energy
Biochemistry, Genetics and Molecular Biology
Nursing
Psychology
Agricultural and Biological Sciences
Chemistry
Computer Science
",0000-0002-7875-9493,
"Parvizi, Mohammad Mahdi",56804869000,35,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Social Sciences
Health Professions
Psychology
",0000-0003-1856-945X,
"Salehi, Moosa",25227171700,35,"Medicine
Agricultural and Biological Sciences
Nursing
Biochemistry, Genetics and Molecular Biology
Social Sciences
Health Professions
",,
"Edraki, Mohammadreza",57205213331,34,"Medicine
Neuroscience
",,
"Faramarzi, Hossein",48060954200,34,"Medicine
Environmental Science
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Psychology
Earth and Planetary Sciences
Nursing
Health Professions
Veterinary
Chemistry
",0000-0002-7555-8565,
"Foruhari, Sedighe",56557036400,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
Chemical Engineering
Chemistry
Neuroscience
Engineering
Physics and Astronomy
Social Sciences
",,
"Haghshenas, Mohammad Reza",57191351564,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Dentistry
",0000-0001-8228-9888,
"Hessami, Kamran",57215420186,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Health Professions
Psychology
Immunology and Microbiology
Nursing
Chemistry
Neuroscience
",0000-0003-1722-3553,
"Karamifar, Hamdollah Allah",55899512300,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Dentistry
",,
"Motealleh, Alireza",57204727811,34,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Engineering
Immunology and Microbiology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Neuroscience
Psychology
Social Sciences
",0000-0002-6610-2670,
"Nejabat, Mahmood",15822388600,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Nursing
Health Professions
Psychology
Veterinary
Social Sciences
Agricultural and Biological Sciences
",0000-0001-5761-3594,
"Razeghian-Jahromi, Iman",56462822900,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
",,
"Shishegar, Mahmood",15069814900,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Energy
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Environmental Science
Mathematics
Health Professions
Neuroscience
",0000-0003-0423-4464,
"Zare, Morteza",57210708750,34,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Social Sciences
Agricultural and Biological Sciences
Computer Science
Engineering
Health Professions
Veterinary
",,
"Afrasiabi, Abdolreza R.",55896928100,33,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
Multidisciplinary
Agricultural and Biological Sciences
Psychology
",,
"Babaee Bigi, Mohammad Ali",23099396800,33,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Agricultural and Biological Sciences
Chemistry
Psychology
Neuroscience
",,
"Bazrafkan, Leila",57200936608,33,"Medicine
Social Sciences
Nursing
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Computer Science
Neuroscience
Immunology and Microbiology
",0000-0002-9741-3981,
"Delavari, Sajad",56819127700,33,"Medicine
Social Sciences
Nursing
Pharmacology, Toxicology and Pharmaceutics
Psychology
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Economics, Econometrics and Finance
Environmental Science
Health Professions
",0000-0002-5539-9026,
"Ghapanchi, Jannan",26658174700,33,"Medicine
Biochemistry, Genetics and Molecular Biology
Dentistry
Multidisciplinary
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
",,
"Mahdaviazad, Hamideh",53164309600,33,"Medicine
Health Professions
Nursing
Social Sciences
",0000-0002-8998-1209,
"Oshagh, Morteza R.",57001011300,33,"Medicine
Dentistry
Engineering
",,
"Emad, Ali Farid",55891157100,32,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Nursing
Psychology
Social Sciences
Agricultural and Biological Sciences
",0000-0003-1398-9914,
"Firouzabadi, Negar",8986943200,32,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Neuroscience
Immunology and Microbiology
Agricultural and Biological Sciences
",0000-0002-9293-9845,
"Khezri, Abdolaziz",6602439445,32,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Multidisciplinary
Agricultural and Biological Sciences
Veterinary
",,
"Mesbah, Seyed Fakhroddin",6507949449,32,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Psychology
Engineering
Chemical Engineering
",0000-0002-5655-3240,
"Momtahan, Mozhdeh",6506839850,32,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Psychology
Agricultural and Biological Sciences
Neuroscience
",0000-0002-1698-5049,
"Nemati, Hamid",55877765500,32,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
",0000-0001-7012-244X,
"Teimouri, Aref",55386433300,32,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Veterinary
Environmental Science
Agricultural and Biological Sciences
Materials Science
Chemical Engineering
Chemistry
Multidisciplinary
",0000-0002-1772-8917,
"Zamani, Ali",18435585800,32,"Medicine
Engineering
Computer Science
Health Professions
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemistry
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Dentistry
Social Sciences
Neuroscience
",0000-0001-6720-0910,
"Zamani, Mozhdeh",37056600800,32,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Chemical Engineering
Chemistry
Environmental Science
Engineering
Mathematics
Computer Science
",0000-0001-7856-6029,
"Zarifsanaiey, Nahid",36167417300,32,"Social Sciences
Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
Health Professions
Immunology and Microbiology
Business, Management and Accounting
Engineering
Dentistry
Computer Science
",0000-0002-1297-8271,
"Abolhasani Foroughi, Amin",55200043900,31,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Arts and Humanities
Social Sciences
Nursing
Engineering
Neuroscience
",0000-0001-6565-5014,
"Ahmadi Marzaleh, Milad",57191753077,31,"Medicine
Nursing
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Social Sciences
Chemistry
",0000-0003-1743-0093,
"Montaseri, Hashem",6505829219,31,"Pharmacology, Toxicology and Pharmaceutics
Medicine
Chemical Engineering
Chemistry
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Engineering
Veterinary
Physics and Astronomy
",,
"Rojhani-Shirazi, Zahra",56073185900,31,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Nursing
Agricultural and Biological Sciences
",0000-0003-2878-9560,
"Shafiee, Sayed Mohammad",22635334600,31,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Health Professions
Psychology
Agricultural and Biological Sciences
Neuroscience
",0000-0002-9221-2267,
"Vojdani, Zahra",56078094900,31,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Environmental Science
Veterinary
Materials Science
Agricultural and Biological Sciences
Psychology
Health Professions
Physics and Astronomy
Neuroscience
",0000-0001-8214-2309,
"Dehghani Nazhvani, Ali",52364477200,30,"Medicine
Dentistry
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Health Professions
Chemical Engineering
",0000-0002-9472-8793,
"Jafari, Abdosaleh",56553735500,30,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Computer Science
",,
"Khalili, Hosseinali",55392999300,30,"Medicine
Neuroscience
Psychology
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Nursing
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Social Sciences
",0000-0002-3390-4212,
"Pishdad, Parisa",14834072300,30,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Chemical Engineering
Environmental Science
Neuroscience
",,
"Rezaei, Fatemeh",57218390303,30,"Medicine
Environmental Science
Psychology
Biochemistry, Genetics and Molecular Biology
Social Sciences
Agricultural and Biological Sciences
Veterinary
Chemical Engineering
Multidisciplinary
",0000-0002-7886-2706,
"Salehi, Mohammad Saied",55618422000,30,"Biochemistry, Genetics and Molecular Biology
Medicine
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Chemistry
Veterinary
Chemical Engineering
Health Professions
Agricultural and Biological Sciences
Computer Science
",0000-0002-3535-1578,
"Samsami Dehaghani, Alamtaj",10439465300,30,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Psychology
",,
"Alizade-Naini, Mahvash",55664262200,29,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Nursing
Psychology
",0000-0003-3170-7677,
"Banani, Seyed Abbas",6603789844,29,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Nursing
",,
"Farvardin, Majid",6602390854,29,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Environmental Science
Psychology
",0000-0001-9047-0329,
"Ghalambor, Mohammad Ali",6603546380,29,"Biochemistry, Genetics and Molecular Biology
Medicine
Chemical Engineering
",,
"Mohammadi, Hamid",57198090746,29,"Medicine
",0000-0002-6606-2795,
"Nasrollahi, Hamid",36969921800,29,"Medicine
Biochemistry, Genetics and Molecular Biology
",0000-0002-7423-3312,
"Nemati, Mohammad Hassan",23568329400,29,"Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Psychology
",0000-0003-3702-261X,
"Pirouzi, Aliyar",55418532900,29,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Physics and Astronomy
Chemical Engineering
Earth and Planetary Sciences
Environmental Science
Health Professions
Materials Science
",,
"Soveid, Mahmood",56434578200,29,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Environmental Science
Pharmacology, Toxicology and Pharmaceutics
Psychology
",,
"Vaez, Ahmad",55364219400,29,"Materials Science
Biochemistry, Genetics and Molecular Biology
Medicine
Engineering
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Multidisciplinary
Physics and Astronomy
Agricultural and Biological Sciences
Neuroscience
",0000-0002-1587-6617,
"Dehesh, Tania",55828269500,28,"Medicine
Nursing
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Mathematics
Social Sciences
Agricultural and Biological Sciences
Neuroscience
",0000-0003-0083-0672,
"Ebrahimi, Sedigheh",34067583400,28,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Psychology
Social Sciences
Arts and Humanities
Agricultural and Biological Sciences
Computer Science
Immunology and Microbiology
Nursing
Veterinary
Biochemistry, Genetics and Molecular Biology
Neuroscience
",0000-0002-9933-9498,
"Janati, Mansour",34872369200,28,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Psychology
Chemical Engineering
Social Sciences
Nursing
",0000-0002-2735-5376,
"Kashfi, Seyyed Mansour",36059264600,28,"Medicine
Social Sciences
Nursing
Neuroscience
Biochemistry, Genetics and Molecular Biology
Health Professions
Dentistry
Psychology
",0000-0003-2258-0088,
"Kazerooni, Talieh",36957811400,28,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Nursing
Health Professions
",,
"Pishdad, Gholamreza",6602415739,28,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Nursing
Environmental Science
Chemical Engineering
Health Professions
",,
"Shahcheraghi, Gholam Hossain",6603154611,28,"Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Psychology
Nursing
",0000-0001-9405-1068,
"Zarei, Fariba",36151618300,28,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Environmental Science
Energy
Chemical Engineering
Engineering
",0000-0002-2654-5725,
"Adl, Alireza",15822038800,27,"Dentistry
Physics and Astronomy
Medicine
",0000-0003-0174-1348,
"Amooee, Sedigheh",15134743000,27,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Social Sciences
Agricultural and Biological Sciences
",0000-0002-2317-6004,
"Hadi, Nahal",14019557000,27,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemistry
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Dentistry
Chemical Engineering
",0000-0001-9022-948X,
"Jaafari-Ashkvandi, Zohreh",39161507300,27,"Medicine
Biochemistry, Genetics and Molecular Biology
Dentistry
",0000-0003-4440-7083,
"Moattari, Marzieh",57215193362,27,"Nursing
Medicine
Social Sciences
Arts and Humanities
Business, Management and Accounting
Computer Science
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Biochemistry, Genetics and Molecular Biology
",,
"Varedi, Masoumeh",55948450600,27,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Psychology
",0000-0003-3691-5053,
"Yarmohammadi, Hassan",56004620800,27,"Medicine
Neuroscience
Arts and Humanities
Nursing
Health Professions
",,
"Zarifkar, Asadollah",23013449100,27,"Medicine
Neuroscience
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Materials Science
Immunology and Microbiology
",0000-0002-2684-6712,
"Afrashteh, Sima",57202707215,26,"Medicine
Multidisciplinary
Environmental Science
Social Sciences
Nursing
Biochemistry, Genetics and Molecular Biology
Engineering
",0000-0002-4276-2084,
"Alizadeh, Zahra",44461041700,26,"Medicine
Nursing
Health Professions
Pharmacology, Toxicology and Pharmaceutics
",0000-0001-6843-2967,
"Askari, Hassan",57188931299,26,"Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Engineering
Environmental Science
Physics and Astronomy
Materials Science
Multidisciplinary
Chemical Engineering
Agricultural and Biological Sciences
",0000-0002-2285-2592,
"Farboodniay Jahromi, Mohammad Ali",6507816601,26,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Multidisciplinary
Agricultural and Biological Sciences
Chemistry
Arts and Humanities
Social Sciences
Neuroscience
",0000-0003-2394-092X,
"Habibagahi, Zahra",22934310400,26,"Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Psychology
Biochemistry, Genetics and Molecular Biology
Social Sciences
Agricultural and Biological Sciences
Neuroscience
",0000-0002-3869-5851,
"Kazemi, Asma",56428669000,26,"Medicine
Nursing
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Health Professions
Veterinary
Social Sciences
Chemical Engineering
",0000-0001-5032-0078,
"Pandamooz, Sareh",26428391500,26,"Biochemistry, Genetics and Molecular Biology
Medicine
Neuroscience
Chemical Engineering
Chemistry
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Health Professions
Computer Science
",0000-0002-6877-7102,
"Peyravi, Mahmoudreza",29068084500,26,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Agricultural and Biological Sciences
",0000-0001-8111-3231,
"Poursadeghfard, Maryam",54387283200,26,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Psychology
Health Professions
Nursing
Chemical Engineering
",0000-0003-2375-6014,
"Sepaskhah, Mozhdeh",35782203100,26,"Medicine
Immunology and Microbiology
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Health Professions
",0000-0002-8773-0019,
"Siavashpour, Zahra",36599228600,26,"Medicine
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Health Professions
Nursing
",0000-0003-4061-099X,
"Sobhani, Sobhan",24470120700,26,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Nursing
Social Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Psychology
Neuroscience
",0000-0002-8514-5166,
"Zarshenas, Ladan",56771476700,26,"Medicine
Nursing
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Psychology
",0000-0002-8122-5126,
"Zirvi, Karimullah A.",55301813100,26,"Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
Medicine
Agricultural and Biological Sciences
Multidisciplinary
Engineering
",,
"Hodjati, Hossein",6602358530,25,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Veterinary
",,
"Kamalinia, Mojtaba",55781449100,25,"Medicine
Engineering
Environmental Science
Social Sciences
Chemical Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Mathematics
Business, Management and Accounting
Energy
Psychology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",0000-0003-1263-7132,
"Mousavi-Roknabadi, Razieh Sadat",57202090161,25,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
",0000-0001-9483-8848,
"Nazeri, Masoume",55629974300,25,"Medicine
Neuroscience
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Biochemistry, Genetics and Molecular Biology
Health Professions
Psychology
",0000-0002-7306-5660,
"Pourarian, Shahnaz",6507967286,25,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Nursing
",,
"Rasti, Mozhgan",23009912700,25,"Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Engineering
Chemical Engineering
Neuroscience
Social Sciences
",,
"Sarikhani, Yaser",36094715700,25,"Medicine
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
Economics, Econometrics and Finance
Psychology
",0000-0002-0615-9210,
"Sharifkazemi, Mohammadbagher",22235403100,25,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Psychology
",0000-0001-7136-976X,
"Tamaddon, Gholam Hossein",55877188000,25,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Immunology and Microbiology
Environmental Science
Engineering
Health Professions
Multidisciplinary
",0000-0001-8158-6004,
"Zeighami, Bahrami",6602348002,25,"Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Mathematics
Decision Sciences
",,
"Alavi, Mehrosadat",17343638900,24,"Medicine
Biochemistry, Genetics and Molecular Biology
Health Professions
Chemical Engineering
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Social Sciences
Environmental Science
Psychology
",0000-0001-7118-4298,
"Eghbal, Mohammad Hossein",16039358800,24,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Veterinary
Psychology
",,
"Fallahi, Mohammad Javad",56013804100,24,"Medicine
Environmental Science
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Multidisciplinary
",0000-0002-8562-5637,
"Farhadi, Ali",55233040800,24,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Chemical Engineering
",0000-0002-2271-670X,
"Ghahremani, Leila",57192102255,24,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Social Sciences
Health Professions
",0000-0002-5282-2212,
"Haghighat, Neda",55392283500,24,"Medicine
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Agricultural and Biological Sciences
Neuroscience
Veterinary
",0000-0003-2749-4306,
"Rafati, Ali",14012450300,24,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Health Professions
Chemical Engineering
Earth and Planetary Sciences
Nursing
Mathematics
Physics and Astronomy
Chemistry
",0000-0002-2683-958X,
"Rezvani, Alireza",57205179696,24,"Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
",0000-0003-1805-4261,
"Roosta, Sareh",56422142700,24,"Medicine
",0000-0002-3927-0812,
"Sadeghpour, Hossein",6701367705,24,"Chemistry
Medicine
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Chemical Engineering
Pharmacology, Toxicology and Pharmaceutics
Materials Science
Environmental Science
Immunology and Microbiology
Energy
Engineering
Mathematics
Health Professions
Multidisciplinary
Agricultural and Biological Sciences
",,
"Vizeshfar, Fatemeh",23478898600,24,"Medicine
Nursing
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
",0000-0003-1261-7318,
"Vojdani, Mahroo",23490787900,24,"Dentistry
Medicine
Veterinary
",,
"Babaei, Amirhossein",57191922363,23,"Medicine
Nursing
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Dentistry
Neuroscience
",0000-0003-0251-1712,
